,title,price,link
20,"ASUS Vivobook S15 OLED 2022, Thin and Light Laptop, 15.6"" 39.62 cm FHD OLED, Intel Core Evo i5-12500H 12th Gen,(16GB RAM /512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Black/1.8 kg) K3502ZA-L502WS  ","63,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDcyNDc1OTk1MDgwNjM5OjE3MjI5NTIwNTM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTM0NzExMTAzMjo6Mzo6&url=%2FASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L502WS%2Fdp%2FB09YHCTHDY%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%253Aamzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26crid%3D38NAIC5XOXF0C%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.IQISUkjuq_Qr55Iqe2LaXavbC8ZYWWpHRsNh4z69Aso-oNNv4q2Z8NhebLz9C9K3J4UJvfnOYCI67h5uVYQTzA.5dLE2Kj7z__keSbhMxvU0CQ6r6rWEDmtn7Y_q5dxZHc%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09YHCTHDY%26pd_rd_r%3Dc1c763a8-99f0-4ccb-861a-15747a09c1da%26pd_rd_w%3D3BVfz%26pd_rd_wg%3DJmNXL%26pf_rd_p%3D1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26pf_rd_r%3D3RFHKWQ5V5Y5NQV7WP2S%26qid%3D1722952053%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D1-68-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
21,"ASUS Vivobook 16, IntelÂ®Coreâ„¢ i3-1215U 12th Gen, 16"" (40.64 cm) FHD+, Thin and Light Laptop (16 GB RAM/512GB SSD/Win11/FingerPrint/Black/1.88kg), X1605ZAB-MB342WS  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDcyNDc1OTk1MDgwNjM5OjE3MjI5NTIwNTM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4Mjc2MTM5NDgzMjo6NDo6&url=%2FASUS-Intel%25C2%25AECoreTM-Laptop-FingerPrint-X1605ZAB-MB342WS%2Fdp%2FB0CFVY1V5X%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%253Aamzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26crid%3D38NAIC5XOXF0C%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.IQISUkjuq_Qr55Iqe2LaXavbC8ZYWWpHRsNh4z69Aso-oNNv4q2Z8NhebLz9C9K3J4UJvfnOYCI67h5uVYQTzA.5dLE2Kj7z__keSbhMxvU0CQ6r6rWEDmtn7Y_q5dxZHc%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CFVY1V5X%26pd_rd_r%3Dc1c763a8-99f0-4ccb-861a-15747a09c1da%26pd_rd_w%3D3BVfz%26pd_rd_wg%3DJmNXL%26pf_rd_p%3D1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26pf_rd_r%3D3RFHKWQ5V5Y5NQV7WP2S%26qid%3D1722952053%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D1-69-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
22,"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN  ","27,990",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_70?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-70
23,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","66,490",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_71?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-71
24,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","21,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_8?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9._jZ9QFBb28xPE7lCy_IPG9wjiWrQxbOGQ0V19PNGL0b0iSnT3sIhGFJ6z7bbMS3q7wMqPg42avUD3AYQ_zVWKdvoyEwecl1xk66o0ARexuMWiCFo9cx7NHAj9qzJ07FZpCXK7nu8wdPiuQALY9V1iNSGjoGZBZMWbSApYKs1RuujeF-uGgRTPUZ09NxuzKE_r7exVmG53PJDBp2cwfJ839K0U3PHDzhWt8cXyCVG0so.rT613-TCo2dSfNB4sTdOqdEDuXiq6NBb2uVYCIZO9bg&dib_tag=se&keywords=laptop&qid=1722952032&sprefix=laptop%2Caps%2C202&sr=8-8
25,"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","15,999",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4BZMQG/ref=sr_1_72?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-72
26,"HP Laptop 15, 13th Gen IntelÂ® Coreâ„¢ i5-1334U, 15.6-inch(39.6 cm), FHD, 8GB DDR4(3200 MHZ),512GB SSD,MSO,Dual Speakers,Win 11, Natural Silver, 1.6kg, 15-fd0220TU  ","50,999",https://amazon.in//HP-i5-1334U-15-6-inch-speakers-15-fd0220TU/dp/B0CY2PZZJB/ref=sr_1_73?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-73
27,"(Refurbished) Lenovo V310 6th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/BT/Webcam/Intel HD Graphics)  ","12,999",https://amazon.in//Refurbished-Lenovo-Laptop-Windows-Graphics/dp/B0D9DH3WS2/ref=sr_1_74?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-74
28,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.6cm) WUXGA-IPS 300Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 Mon GamePass/Grey/1.8Kg), 83DC0003IN  ","80,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMDQwNjYzNTQyODQ0OTY6MTcyMjk1MjA1MzpzcF9tdGY6MzAwMTY2ODc3NzkwOTMyOjowOjo&url=%2FLenovo-IdeaPad-WUXGA-IPS-GamePass-83DC0003IN%2Fdp%2FB0CYGJLXCN%2Fref%3Dsr_1_75_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952053%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
29,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,06,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMDQwNjYzNTQyODQ0OTY6MTcyMjk1MjA1MzpzcF9tdGY6MzAwMTY2ODc3NzkyMDMyOjowOjo&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_76_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952053%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
30,"HP Laptop 15, AMD Ryzen 3 7320U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0026AU  ","34,430",https://amazon.in//HP-15-6-inch-Graphics-Privacy-fc0026AU/dp/B0C3RCR4K7/ref=sr_1_77?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-77
31,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","22,940",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_78?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-78
32,"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC | 14"" (35.6 cm) FHD | Chromebook | WiFi | Bluetooth | Intel Graphics)  ","16,993",https://amazon.in//Refurbished-HP-Touchscreen-Chromebook-Bluetooth/dp/B0CWZSJV9W/ref=sr_1_79?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-79
33,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","34,790",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_80?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-80
34,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","47,990",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_81?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-81
35,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","14,475",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_9?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9._jZ9QFBb28xPE7lCy_IPG9wjiWrQxbOGQ0V19PNGL0b0iSnT3sIhGFJ6z7bbMS3q7wMqPg42avUD3AYQ_zVWKdvoyEwecl1xk66o0ARexuMWiCFo9cx7NHAj9qzJ07FZpCXK7nu8wdPiuQALY9V1iNSGjoGZBZMWbSApYKs1RuujeF-uGgRTPUZ09NxuzKE_r7exVmG53PJDBp2cwfJ839K0U3PHDzhWt8cXyCVG0so.rT613-TCo2dSfNB4sTdOqdEDuXiq6NBb2uVYCIZO9bg&dib_tag=se&keywords=laptop&qid=1722952032&sprefix=laptop%2Caps%2C202&sr=8-9
36,"Modern 14, Intel 12th Gen. i3 1215U,36CM Laptop(8GB/512GB NVMe SSD/Windows 11 Home/UHD Graphic/Classic Black/1.4Kg),C12MO-1205IN  ","29,990",https://amazon.in//Modern-Windows-Graphic-Classic-C12MO-1205IN/dp/B0D22L96QY/ref=sr_1_82?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-82
37,"HP Laptop 14, 13th Gen Intel Core i3-1315U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, FHD Camera w/Privacy Shutter, Thin & Light (Win 11, MSO 2021, Blue, 1.4 kg), gr0000TU  ","39,970",https://amazon.in//HP-i3-1315U-14-inch-Graphics-gr0000TU/dp/B0C9DL7THT/ref=sr_1_83?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-83
38,"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU  ","26,490",https://amazon.in//HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_84?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4&dib_tag=se&keywords=laptop&qid=1722952053&sprefix=laptop%2Caps%2C202&sr=8-84
39,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i7 13700H 16"" (40.6cm) WUXGA-IPS 300Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Camera/Alexa/3 Month Game Pass/Cloud Grey/1.9Kg), 82XF007FIN  ","79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMDQwNjYzNTQyODQ0OTY6MTcyMjk1MjA1MzpzcF9idGY6MzAwMjc5Nzc5MzQzNzMyOjowOjo&url=%2FLenovo-IdeaPad-WUXGA-IPS-300Nits-82XF007FIN%2Fdp%2FB0D9H2XBVL%2Fref%3Dsr_1_85_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952053%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
40,"Lenovo IdeaPad Pro 5 Intel Core Ultra 7 155H Built-in AI 16"" (40.6cm) 2K OLED 400Nits 120Hz Laptop (16GB/1TB SSD/NVIDIA RTX 3050 6GB/Win11/MSO 21/FHD+IR Camera/3Mon GamePass/Grey/1.9Kg), 83D4002NIN  ","1,24,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMDQwNjYzNTQyODQ0OTY6MTcyMjk1MjA1MzpzcF9idGY6MzAwMTY2ODc3NzkzODMyOjowOjo&url=%2FLenovo-IdeaPad-400Nits-GamePass-83D4002NIN%2Fdp%2FB0CTK42DSN%2Fref%3Dsr_1_86_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.Jeb-SGoqDVPyW2N954WrvNkAClyfgKC8r8-b5QyquC_vU1zNvnDFIln9sEkV_vVV1dLtZPL7NhkAgfM9c_T3PYiaZSUB7nVVcNTnI3ICTu2F1BQBrtGx_hzB05oIcoNBWu_oTOiNbY3GI1tmzcXrYuZk-qO92D7gVnzh0YQ3IhVhu_8MCGBOvFzCXoblSQIvMZR37wqttJQE7QseUQ8WhVxkcRuPdGlLtk67Mx0pirg.49qr51J9pOGuNFuiIIuL6Tml4fQCnohHYJCQqo1Ubo4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952053%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
41,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FGIN  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDY5MTg0ODU1NjMwNzc2OjE3MjI5NTIwNTc6c3BfYXRmX25leHQ6MzAwMjc3MzM5NjQ5NDMyOjowOjo&url=%2FLenovo-IdeaPad-i3-1215U-Windows-82RJ00FGIN%2Fdp%2FB0D7ZZGWLB%2Fref%3Dsr_1_81_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.6wI2lpryRm9hNUdE5mCkhtAWxDRvddWmE2T9uqmz5uu-RT3VVEUraYClmBgQ3UaqmcnI0AZ1aVvhpk4g8BKr00po9cU_aq9odVUaZUzRy71_4o1idX7DcV4ATxUuGMOITPnoRz5B6ldG4sdcpmN5Onjfu6T5X2uEo9UMhju0kyeNPwudE9vyiGQTRfK_eYnDJciBK2HQvwqVIE7729TlWhmhbrUGEuNfMl1MwV6SzBA.ZItnMm4T5864alsl0nw1LdHXTble1aqE60gyHEYKM-A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952057%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
